non_cs_sentences_surps,cs_sentences_before_cs_surp,cs_sentences_cs_back_surp,cs_sentences_after_cs_surp,sample_zhwiki_surp
7.19494,7.2624965,5.653781,7.2138476,7.1598167
6.558925,5.594116,7.310274,7.3514414,4.1897306
7.1807833,5.762203,7.3514414,7.3514414,5.719587
3.0130775,7.3514414,4.8926983,7.1670523,7.1807833
7.3514414,6.8726544,7.3514414,6.6841683,7.1670523
4.1666403,7.1735477,5.320925,6.572656,5.235837
5.7279725,7.1807833,6.386715,7.3514414,7.027424
7.2147007,6.8726544,6.5610642,7.1670523,6.299961
7.1598167,4.3110814,7.3514414,7.3514414,5.68256
3.0268083,5.811053,7.344206,7.1670523,6.6978993
5.320925,5.762203,7.3514414,7.1598167,7.240411
7.263266,5.937234,3.9106045,6.1741686,5.235837
4.904821,7.803722,6.8685575,7.1868486,5.035295
7.290515,7.3514414,7.344206,5.984225,4.7363524
4.3740377,5.984225,7.3514414,7.30722,5.737782
7.2360053,5.1207576,7.344206,7.1807833,6.6978993
4.3740377,7.3514414,7.344206,7.344206,7.240411
6.9416075,7.344206,7.3514414,7.1807833,5.235837
3.0268083,7.1807833,7.3514414,7.1670523,5.0419936
7.3514414,6.8726544,7.3514414,7.1598167,7.2045007
7.1670523,5.726776,7.3514414,7.1807833,7.1807833
6.4618325,4.51397,4.430604,7.1670523,7.1670523
3.4168775,7.435224,7.3514414,7.1670523,4.5667963
6.641257,7.1807833,5.320925,7.1670523,4.7363524
3.2921076,6.8726544,3.759165,6.558925,5.737782
7.3514414,6.525026,4.3535395,5.320925,6.572656
7.1598167,6.6978993,7.3514414,5.809259,7.1807833
7.1735477,6.572656,4.3535395,7.1875896,5.235837
7.1807833,7.1807833,5.653781,4.2973504,5.0419936
6.6841683,7.1670523,3.759165,7.39772,6.9173384
3.0268083,4.2973504,7.3514414,7.1670523,7.1807833
7.1912155,7.3514414,7.3514414,7.1670523,7.1670523
5.8729563,7.1598167,5.7636557,5.713045,4.5667963
4.3558936,6.8863854,4.9559584,7.269732,4.7363524
7.3514414,6.6978993,4.3535395,6.0811954,5.737782
7.1670523,5.594116,7.310274,7.293482,7.1807833
7.1670523,6.6080832,6.8685575,7.1598167,7.1670523
7.1598167,5.470902,7.3514414,7.1807833,5.235837
7.1807833,6.380355,4.3814926,7.0391965,5.0419936
4.1666403,7.1807833,5.320925,7.198451,6.9173384
7.1807833,5.713045,6.494863,5.225617,7.1807833
6.8726544,7.1875896,7.3514414,6.512655,6.8726544
5.594116,7.3514414,7.3514414,7.1807833,4.5805273
6.364654,7.0391965,4.3535395,7.3514414,1.9095278
7.1807833,4.328749,7.3514414,4.1759996,7.4386125
3.0130775,5.811053,6.5610642,7.21781,5.6537204
6.3242297,5.762203,6.415766,7.1670523,1.0846634
7.709398,7.3514414,7.3514414,7.1670523,4.6013303
7.1670523,6.119012,6.5610642,6.558925,6.6495285
4.489835,3.547349,6.639204,7.3514414,5.997956
7.1598167,7.249384,7.310274,5.992529,7.319332
4.1897306,7.1670523,6.5610642,6.782904,6.1604376
7.21781,7.1670523,6.7433143,5.093579,7.1925282
4.1666403,4.9898357,6.566919,7.282731,7.1735477
5.852949,5.320925,6.386715,6.8129935,6.8863854
7.2962327,7.263266,7.3514414,6.284638,5.249568
4.1666403,5.225617,5.633144,6.2306743,7.190839
7.239988,5.096284,5.320925,7.213805,4.84412
4.1666403,7.3514414,6.183787,7.3514414,4.5736036
7.239988,7.1598167,6.3906245,7.3514414,5.3141603
5.683073,5.594116,7.3514414,7.1670523,6.707955
1.0316377,5.762203,5.0079174,4.1759996,4.9174786
7.3514414,7.3514414,6.494863,7.21781,7.5908794
7.1670523,4.1759996,6.3002,7.1670523,4.1759996
7.1670523,4.51397,7.0570436,7.3514414,5.302391
6.558925,5.5010242,7.3514414,7.1670523,7.203531
6.1741686,7.2971773,7.3514414,4.1759996,6.6841683
7.1807833,7.1670523,5.096284,6.9234123,4.1803713
7.1670523,7.1670523,4.3535395,7.1807833,7.239988
7.1670523,7.1598167,7.0391965,7.3514414,5.302791
7.1598167,6.8863854,6.3242297,7.1670523,5.2672505
7.1735477,7.1735477,7.310274,7.1670523,6.707955
4.1897306,7.1807833,3.5775623,7.1670523,4.9174786
3.0268083,4.9270983,6.494863,7.1670523,5.745104
5.1986856,6.953135,4.6347876,7.1598167,6.5987997
6.261613,6.953135,7.3514414,7.1735477,7.240411
7.1735477,7.0391965,7.3514414,7.1807833,4.1759996
7.1807833,7.1912155,7.3514414,7.1670523,6.734926
7.1670523,5.895242,4.3294387,7.1670523,7.2331753
7.1670523,6.6978993,4.3535395,7.1670523,3.0268083
4.1666403,7.1807833,7.310274,7.1670523,5.9545803
6.534768,7.1670523,4.3535395,5.937234,4.807397
7.2524996,6.558925,6.5755897,7.803722,6.448808
7.1807833,5.093579,7.3514414,5.713045,6.533007
7.2138476,7.890858,4.3535395,7.1875896,7.219612
3.0130775,4.328849,7.3514414,7.1670523,4.1759996
7.3514414,7.275574,7.3514414,7.1670523,6.609683
7.1670523,7.1670523,7.3514414,7.1670523,3.0738378
5.798504,6.3825297,5.0079174,7.344206,7.906099
7.1790175,7.0391965,7.3514414,7.1807833,5.530434
6.3962607,6.904053,7.344206,7.1670523,6.5826755
7.2138476,7.1807833,6.8129935,5.580385,6.8863854
7.1670523,4.2973504,4.3535395,5.762203,4.9161453
4.1666403,6.3496795,6.2148724,7.1875896,7.298962
7.239988,4.4722433,4.430604,5.713045,6.6978993
6.619685,7.255239,6.734556,7.1875896,4.1897306
7.2331753,6.6978993,4.3535395,7.3514414,7.2105746
6.6978993,7.1735477,6.3002,7.1670523,6.6978993
7.1807833,6.2199664,7.3514414,6.0811954,4.7067156
3.0130775,4.3110814,7.3514414,7.3514414,6.694929
7.310274,6.6131973,7.344206,7.1598167,7.3120966
7.198451,5.239348,7.3514414,7.1735477,4.1897306
7.1598167,7.3514414,7.3514414,6.3962607,7.21781
4.1897306,6.6841683,5.2613554,7.1735477,7.1598167
7.21781,6.8863854,7.3514414,6.2199664,7.1735477
4.1666403,7.1735477,7.3514414,6.0279365,5.239348
6.94559,7.1807833,7.3514414,6.713017,6.1443305
7.1807833,6.6841683,7.344206,6.953135,6.702206
7.1670523,4.430604,4.2715235,5.611784,5.0499797
7.1670523,7.3514414,6.8685575,7.2162104,4.9003644
4.1759996,7.3514414,5.965561,4.2973504,6.757104
7.2105746,7.1598167,4.336829,7.39772,7.2331753
4.1803713,7.0391965,6.5755897,6.8726544,4.34258
7.239988,7.3514414,5.483122,3.4306083,7.2683387
7.1670523,5.225617,4.430604,7.249384,5.239348
7.1598167,7.344206,4.3535395,7.1670523,7.0027795
6.4755635,6.8863854,4.3535395,7.1670523,7.1807833
4.3877687,6.9678583,7.344206,6.558925,4.573495
6.4618325,7.3514414,7.0570436,6.8863854,7.211736
3.0268083,5.225617,6.386715,7.1735477,6.4618325
7.3514414,7.2971773,7.0570436,7.1735477,5.0035667
7.1670523,6.119012,6.3002,7.1807833,4.725959
4.4276857,4.1897306,7.3514414,4.4585123,3.9760242
6.2910895,7.2105746,7.344206,7.2624745,7.25042
6.6080832,7.3514414,7.344206,7.310274,4.3110814
7.1807833,7.1670523,7.310274,7.198451,4.4762745
4.1666403,3.4168775,7.3514414,7.310274,7.2085066
7.239988,7.249384,7.344206,7.198451,4.1759996
7.1670523,5.713045,7.3514414,6.3825297,7.21781
4.1787114,5.7335825,5.7636557,4.53663,4.84412
7.205773,3.9106045,3.8018425,7.205999,4.5904675
4.1666403,6.283535,4.3535395,7.1670523,7.239988
5.6890445,7.182614,7.3514414,6.119012,4.573495
7.223633,7.1598167,6.8685575,7.19494,4.760725
4.1666403,4.1897306,5.164133,7.1670523,6.2093062
7.2327523,5.763803,5.516575,7.1598167,6.8863854
7.1807833,7.269732,7.3514414,7.1735477,4.1803713
3.0130775,7.1598167,7.344206,4.503566,5.3087726
7.3514414,6.6978993,7.3514414,7.205999,6.5827117
7.1670523,7.1807833,7.3514414,7.1598167,4.239999
4.1666403,6.558925,4.3535395,6.8685575,7.239988
7.239988,4.1897306,6.953135,4.1897306,4.1666403
7.1670523,6.609683,5.320925,7.2105746,7.239988
7.1670523,4.51397,7.3514414,6.1741686,4.84412
4.947908,7.4424596,4.3535395,7.1807833,4.9906235
7.1735477,7.1670523,7.3514414,4.1759996,1.9095278
7.1807833,7.1670523,3.5775623,7.21781,7.310274
6.558925,7.1670523,7.3514414,7.1670523,4.2073984
5.9435697,7.1670523,5.945257,7.1598167,7.2105746
5.096284,7.1670523,5.320925,6.6978993,7.1735477
7.1670523,6.8726544,5.992529,7.1735477,7.1807833
7.1670523,5.726776,7.3514414,5.918734,5.798504
7.1598167,7.3514414,4.1650147,6.51126,6.8918552
4.3451495,7.1670523,7.3514414,5.2570157,4.1897306
6.6978993,7.1598167,6.494863,5.7105103,7.21781
7.1807833,7.1807833,7.3514414,5.762203,6.2574387
6.119012,7.1670523,4.3535395,7.180354,7.2095747
4.1803713,6.558925,3.5775623,7.3514414,7.1598167
6.757104,7.1807833,4.3535395,7.1670523,4.1897306
7.1735477,7.1670523,5.769229,5.713045,7.21781
7.1807833,6.8726544,6.5610642,4.199249,4.3740377
7.1670523,7.3095484,7.310274,6.5976458,6.3263917
5.9298387,7.1670523,7.3514414,5.645565,4.353582
7.3514414,6.119012,7.3514414,7.3223248,6.9234123
7.1670523,7.297524,5.320925,7.1598167,6.8863854
5.580385,7.1670523,7.3514414,6.5610642,5.696804
4.239819,7.3514414,3.8018425,6.9371176,7.4014387
7.235478,7.1670523,7.344206,6.5610642,4.1897306
3.0130775,7.1670523,7.310274,5.392189,7.21781
7.0570436,5.580385,4.3535395,6.9324703,7.1670523
7.1807833,5.762203,6.3906245,4.1897306,4.1666403
7.1670523,7.3514414,7.3514414,6.609683,6.4554653
7.1670523,7.1670523,7.3514414,7.3514414,6.132743
5.905003,5.580385,7.3514414,7.3514414,7.297524
6.71046,5.762203,7.3514414,7.3514414,5.225617
7.1807833,4.51397,7.3514414,7.1670523,5.6275196
7.1598167,5.5010242,4.3535395,6.8726544,4.502892
7.1735477,7.0027795,7.310274,4.3184958,7.22877
4.1897306,4.1897306,7.3514414,7.2105746,3.4306083
7.1598167,6.609683,7.0570436,7.1735477,4.2729926
4.587226,4.249358,5.320925,7.1807833,6.542779
6.9173384,7.21781,7.3514414,6.386715,1.0316377
7.1807833,7.1670523,6.734556,5.8114123,8.721876
4.3740377,7.1670523,7.3514414,5.8729563,4.587226
7.2360053,7.1670523,6.207384,5.414438,7.211736
5.713045,7.1598167,3.5775623,7.1844673,7.1670523
3.0802097,4.1897306,7.0570436,7.344206,4.5667963
7.253673,7.3514414,5.320925,5.239348,7.234969
6.2062354,7.1670523,6.386715,7.2971773,7.3095484
6.6772046,7.1670523,4.6347876,7.310274,7.1670523
4.619356,7.1670523,6.953135,6.4139285,6.6841683
1.9095278,7.1670523,7.344206,7.1807833,3.0268083
5.320925,7.1670523,4.7301598,6.4618325,8.193261
5.8762274,6.695786,4.3535395,7.2278123,4.1897306
7.2088428,7.198451,7.0570436,7.1670523,7.2105746
5.594116,4.328849,6.953135,5.320925,4.1924424
7.2160783,6.667447,5.6503654,7.263266,7.1985373
3.0130775,7.1807833,5.6503654,6.8726544,7.1807833
7.0391965,7.1598167,7.3514414,6.6057205,7.1670523
7.1912155,7.1807833,4.3535395,7.1807833,6.6841683
4.3110814,6.8726544,7.3514414,7.1670523,7.1735477
6.436903,4.3110814,7.3514414,7.1670523,7.1807833
7.302638,7.3904843,7.344206,7.1670523,7.1670523
6.3962607,3.4306083,7.3514414,7.1670523,4.1759996
4.1897306,7.2421484,3.5775623,7.3514414,7.2105746
7.1735477,5.0597463,6.494863,7.1670523,3.0268083
3.0268083,7.3514414,7.3514414,6.119012,7.3514414
4.51397,7.1670523,5.0597463,7.1877046,7.1670523
7.4424596,7.3514414,7.3514414,7.1735477,5.728844
6.6978993,7.1670523,5.0079174,7.3514414,6.2680163
5.726776,7.1670523,7.310274,6.558925,6.8863854
5.0407577,7.1670523,4.430604,7.446082,3.716832
4.890446,7.1598167,4.430604,6.6841683,6.489789
7.239988,5.594116,4.3535395,7.1807833,7.259735
6.558925,1.3624244,6.5610642,6.734556,6.6841683
7.1807833,6.207384,6.734556,7.169352,4.347589
3.0130775,7.3499103,7.3514414,7.344206,6.366254
7.344206,6.4618325,4.3535395,5.1263256,4.2134356
6.572656,7.3514414,5.320925,8.464696,7.239988
7.1807833,7.1598167,7.3514414,7.344206,3.7031012
4.1666403,7.1807833,7.3514414,6.8863854,4.930371
6.3884315,7.1670523,3.5775623,6.6978993,7.3061976
7.18509,7.1670523,7.3514414,7.1807833,7.1670523
6.3825297,7.1670523,6.695786,5.713045,7.1670523
7.206612,7.1598167,5.320925,7.269732,6.2574387
4.9408293,6.8863854,7.3514414,4.1759996,6.726691
7.1670523,5.239348,7.3514414,6.9234123,7.1807833
7.1598167,5.7105103,4.3535395,7.1807833,4.1759996
7.1807833,5.762203,7.3514414,6.119012,7.21781
4.1666403,5.274063,4.3535395,5.897434,3.0130775
6.94559,8.079435,7.3514414,7.1875896,7.5923696
6.525026,7.3514414,4.430604,7.1598167,5.689461
7.2138476,5.713045,7.3514414,7.1807833,7.2065697
7.1670523,6.284638,7.3514414,7.1670523,5.239348
3.0130775,7.242259,7.344206,5.225617,7.2971773
7.0391965,7.1670523,6.207384,5.84317,6.8726544
5.744444,4.904821,7.0391965,7.269732,7.1735477
7.1875896,6.2424746,6.5610642,7.1598167,4.1897306
6.558925,7.1807833,5.0597463,7.1807833,7.21781
6.132743,5.905003,7.3514414,6.6841683,6.315496
4.1803713,5.0452394,7.3514414,5.096284,3.059873
6.6318607,7.1063356,6.5610642,7.481098,3.9106045
7.890858,7.1807833,7.3514414,6.3825297,7.141984
4.2973504,5.251633,7.3514414,6.7309637,5.239348
7.39772,5.0468717,7.344206,7.1807833,6.68905
7.1670523,7.344206,7.3514414,7.3514414,7.220577
6.8726544,7.1735477,5.0304923,4.745114,4.1897306
6.6978993,7.3514414,4.3535395,5.7655683,7.2105746
4.1803713,5.225617,7.344206,7.1875896,4.1803713
5.852949,7.2971773,7.3514414,4.1759996,7.239988
7.288997,6.119012,7.3514414,7.21781,4.1759996
4.1803713,4.1897306,7.3514414,5.225617,7.2105746
6.1919475,7.3514414,6.3968234,7.0027795,7.1807833
4.286929,7.0391965,7.3514414,7.302313,4.2973504
7.2327523,4.328749,4.3535395,6.3702464,4.99982
4.1803713,5.811053,7.344206,7.709398,6.863361
7.239988,5.762203,6.734556,7.1598167,6.1741686
4.1666403,7.1875896,7.3514414,5.910642,7.3112745
7.239988,7.1598167,6.386715,5.744444,3.4168775
4.1666403,5.594116,7.3514414,7.1875896,7.249384
7.239988,7.2162104,6.207384,5.580385,5.683073
3.0130775,5.580385,7.3514414,5.762203,7.4014387
5.096284,7.2162104,7.3514414,7.1875896,6.8863854
7.481098,5.580385,7.3514414,7.1670523,4.1803713
5.713045,5.762203,7.3514414,5.580385,4.842088
7.1670523,7.1875896,7.3514414,5.762203,7.346245
4.1666403,4.1759996,7.344206,7.1875896,7.1670523
7.239988,7.310274,4.430604,7.1670523,7.1670523
5.225617,5.2570157,6.953135,7.1670523,7.1670523
7.2971773,5.84317,5.992529,7.1598167,4.1666403
3.0130775,7.2624965,7.0570436,7.1807833,4.842088
7.310274,7.1807833,7.3514414,7.1670523,6.863361
6.715567,7.1598167,7.3514414,4.1759996,7.1735477
6.572656,7.1735477,7.3514414,7.21781,6.572656
7.1735477,7.1807833,7.3514414,7.1670523,4.239999
5.239348,7.3514414,5.320925,7.1598167,4.5627704
6.11435,6.5610642,7.3514414,7.1807833,4.8080993
7.237905,6.904053,5.596835,7.1670523,6.863361
4.1666403,7.1807833,4.3535395,7.1670523,7.1735477
6.94559,7.1670523,6.639204,6.2062354,7.1735477
7.1807833,7.1670523,7.0391965,6.6978993,7.1735477
3.4168775,4.2973504,6.386715,7.1807833,5.25477
7.249384,7.39772,4.430604,4.5921493,6.4071803
6.558925,7.1598167,7.3514414,6.9992886,4.1897306
6.8863854,7.1807833,5.096284,7.1807833,2.6029403
3.0268083,7.1670523,7.344206,4.5921493,8.277616
7.3514414,6.558925,3.8187919,7.2936864,6.2062354
4.1666403,7.3514414,4.3535395,6.8726544,7.1735477
6.8726544,7.3514414,7.3514414,6.8863854,7.1807833
7.1735477,7.1670523,7.3514414,4.1897306,7.1670523
4.1803713,6.5610642,7.0391965,7.21781,7.1670523
6.94559,7.198451,4.464805,5.320925,4.904821
7.1807833,7.3514414,4.3535395,5.809259,6.682388
4.1759996,5.225617,5.096284,5.0407577,5.3745213
7.21781,6.68905,4.3535395,7.4079742,6.9324703
4.1666403,5.726776,7.3514414,6.132743,4.3877687
2.563988,7.1875896,6.5610642,7.287341,7.22877
6.8578415,7.310274,7.3514414,7.1670523,4.3877687
7.1807833,5.611784,6.953135,7.3514414,6.627878
4.1666403,5.762203,5.910642,7.1670523,4.1924424
5.2985525,5.633144,7.3514414,7.1670523,6.1577325
7.289942,7.198451,7.3514414,7.344206,7.2902884
4.1897306,4.2973504,6.1282105,7.1807833,4.1897306
6.609683,7.39772,7.310274,6.8726544,6.9234123
3.0268083,5.713045,7.0570436,7.302313,3.0268083
7.310274,6.734556,7.3514414,6.132743,4.5921493
4.4590845,5.8040714,5.2262535,6.234123,6.8108025
7.870521,7.3514414,6.8685575,7.1807833,4.442222
4.1666403,5.713045,5.7636557,6.2062354,6.4547596
7.2327523,7.3514414,7.3514414,7.1807833,4.2929235
7.1807833,6.04641,7.3514414,6.0157766,7.239988
7.1598167,6.51126,7.310274,7.433244,4.3740377
3.0268083,7.3514414,7.3514414,4.3110814,7.2360053
7.3514414,5.225617,5.6868973,7.39772,7.1598167
5.225617,7.2971773,5.6868973,7.3514414,4.503566
7.2971773,6.2062354,7.3514414,7.1670523,7.205999
7.1670523,5.812235,7.3514414,7.1670523,5.683073
4.1666403,7.186253,6.386715,7.3514414,7.4086742
7.239988,5.9269385,6.0157766,4.1759996,7.1670523
7.1598167,7.198451,7.3514414,6.609683,7.1670523
7.1735477,7.1670523,7.3514414,7.1807833,7.1670523
7.1807833,7.3514414,6.207384,7.1670523,3.0130775
7.1598167,7.1670523,7.3514414,5.3340526,5.781912
7.1807833,4.2973504,7.3514414,4.2134566,4.081303
7.1670523,5.6054707,4.6347876,5.631143,7.0166054
3.0130775,5.605036,4.3535395,7.2162104,6.8863854
6.207384,5.762203,6.5610642,5.501432,4.3184958
7.3426747,7.1875896,7.0391965,7.344206,6.4332876
7.1735477,6.3825297,4.5921493,7.1807833,6.0279365
7.494508,7.1807833,7.310274,6.386715,7.2036614
6.6978993,4.1759996,7.3514414,6.715567,6.3825297
3.0268083,7.21781,7.3514414,6.8863854,6.91945
7.3514414,7.3514414,5.559192,6.8129935,7.1735477
5.225617,7.1670523,7.310274,6.996589,5.3477836
7.1807833,4.1759996,7.3514414,6.6978993,4.2134566
3.0130775,7.21781,7.310274,6.695786,6.734926
7.1670523,6.5610642,7.3514414,6.0157766,4.503235
7.1670523,4.3602476,7.344206,7.727642,6.7400427
4.1666403,5.544388,6.566919,7.1670523,4.2712035
3.2731566,5.611579,7.310274,7.344206,7.21781
7.3240514,5.954161,7.3514414,5.8517585,6.8726544
7.1670523,7.2348633,7.3514414,7.1807833,3.4306083
3.0130775,7.1670523,6.5610642,5.096284,7.249384
7.3514414,6.558925,7.3514414,6.872971,7.1670523
5.7800136,4.204392,6.7433143,5.726776,4.1759996
4.4580293,8.026758,7.344206,7.1875896,7.21781
3.0130775,7.1670523,7.0570436,6.1604376,7.1670523
7.0391965,7.1670523,6.5610642,7.1807833,4.1666403
6.572656,7.1670523,4.3535395,3.4168775,7.239988
7.249639,7.1670523,4.6347876,6.641257,4.1759996
3.0130775,7.3514414,7.3514414,7.1807833,6.9234123
4.4276857,7.1670523,7.3514414,7.1670523,7.0151505
4.1275816,7.1670523,5.096284,7.1670523,4.471345
7.249384,4.1759996,7.344206,5.713045,7.2683387
7.1670523,7.2105746,7.0391965,7.1875896,6.3962607
7.1670523,6.3962607,7.3514414,6.558925,3.0268083
6.119012,7.1735477,7.3514414,7.240411,7.5923696
4.5581574,7.3514414,7.344206,5.225617,6.6978993
7.870521,7.1670523,6.534684,5.7105103,7.240411
7.1807833,7.3514414,7.0570436,5.762203,7.1670523
7.1670523,4.2973504,4.3535395,7.1875896,4.1666403
3.0130775,5.811053,4.3535395,7.3514414,4.9777565
7.3514414,7.208975,4.3535395,7.3514414,6.996117
4.1759996,5.594116,5.8821898,5.672442,6.572656
7.21781,7.2162104,4.3535395,5.993824,7.1807833
4.2973504,5.7800136,6.207384,5.2789106,5.241039
7.39772,7.3514414,7.0570436,7.2971773,6.4071803
7.1670523,7.1670523,7.0391965,7.3514414,4.1897306
6.3825297,7.3514414,7.344206,6.2062354,7.2105746
4.5106907,7.1670523,4.3535395,6.2199664,3.4306083
2.6029403,7.1670523,4.8926983,7.1807833,7.249384
7.0391965,7.1670523,4.3535395,7.3514414,5.683073
4.4590845,7.1598167,5.3464627,5.225617,7.1142764
7.8777566,6.132743,4.3535395,7.2971773,6.525026
4.1666403,7.1807833,7.3514414,7.1670523,7.206612
7.239988,6.558925,7.3514414,4.2973504,3.0268083
4.1666403,7.344206,7.3514414,5.9437127,7.5923696
7.239988,6.6978993,7.310274,7.1875896,4.1897306
4.1666403,5.7937446,7.3514414,4.1759996,7.21781
7.1807833,6.2481923,6.0157766,7.21781,5.668829
5.225617,5.9269385,5.8130903,7.1670523,7.206811
7.2971773,7.198451,6.494863,6.119012,7.1807833
3.0130775,7.1670523,6.5610642,7.3514414,7.1598167
7.3514414,7.1670523,5.0079174,6.195564,6.8863854
5.225617,6.6841683,7.3514414,7.5484495,4.4722433
7.1735477,5.7937446,7.3514414,7.1670523,5.4562125
4.1803713,7.3514414,7.344206,7.1670523,7.2196326
7.239988,7.1670523,7.3514414,7.1670523,6.8863854
7.1670523,7.3514414,5.0079174,7.1598167,5.642432
4.4716606,6.3825297,7.3514414,6.2199664,4.2227526
7.3514414,5.812235,7.3514414,4.4722433,7.2105746
7.1670523,7.3514414,6.953135,7.2624745,3.0268083
3.7712631,4.2973504,7.3514414,7.1670523,7.3514414
7.316704,7.103322,7.3514414,4.1759996,6.558925
4.3740377,7.2550206,7.3514414,6.9234123,4.2091627
3.0268083,5.726776,7.310274,6.6978993,6.757104
6.207384,7.2624965,7.3514414,6.566919,7.240411
7.3499103,4.430604,7.3514414,7.1807833,7.1670523
7.1670523,5.8525114,4.3535395,5.225617,7.1670523
5.9298387,5.762203,3.9106045,7.0027795,6.6841683
7.1670523,7.344206,6.5610642,5.239348,7.1807833
4.328849,7.1807833,7.3514414,6.5919576,4.1666403
6.2689595,7.1670523,7.0391965,7.3514414,5.329964
7.1807833,7.1598167,7.344206,7.1670523,4.1767583
4.573495,7.1807833,7.3514414,7.1670523,7.23814
6.4272137,7.0391965,4.3535395,7.1670523,5.239348
6.572656,4.328749,5.690386,7.1598167,7.289942
7.1807833,6.7895927,7.3514414,7.1735477,4.1897306
7.1670523,7.1807833,4.3535395,7.1807833,6.9234123
4.5667963,4.1759996,7.3514414,7.1670523,4.1803713
3.9760242,5.096284,7.0391965,6.020394,7.239988
2.4151044,5.894431,7.344206,7.198451,4.1759996
5.6803846,5.762203,7.3514414,7.1670523,7.2105746
7.2162104,7.1875896,7.3514414,7.1670523,7.1807833
7.1670523,7.1670523,7.3514414,7.1670523,7.1670523
7.1670523,5.713045,5.6503654,7.1670523,4.9024143
3.0130775,7.1875896,5.965561,7.1670523,7.3061976
7.3514414,6.058567,3.5775623,4.1759996,3.0130775
7.1670523,7.222941,7.344206,7.21781,5.3622932
4.2973504,5.77362,6.5610642,7.1670523,6.667447
7.1670523,5.7373633,5.0543966,6.8685575,5.689461
4.1666403,5.762203,7.3514414,1.9840467,5.27237
7.239988,7.1875896,7.3514414,7.198451,5.6670356
7.1670523,6.8726544,6.566919,6.6841683,7.3863506
5.655037,6.8266644,3.8018425,7.1807833,6.6978993
7.207465,6.3962607,4.430604,6.8129935,6.330797
7.1807833,7.1807833,7.310274,7.198451,4.1803713
4.1759996,7.1598167,7.3514414,6.119012,6.6318607
7.21781,7.0391965,7.3514414,7.3514414,6.572656
3.0130775,5.2570157,7.3514414,5.713045,6.6978993
4.51397,6.68905,7.3514414,5.6009226,7.240411
4.1803713,5.726776,4.3535395,6.16817,7.1670523
7.239988,7.1875896,7.3514414,5.594116,6.6841683
4.196289,6.1604376,4.3535395,6.431688,5.239348
4.4149556,7.1807833,7.3514414,7.1735477,6.68905
