,Unnamed: 0,word_freq_zh,cs_word_pos_zh,cs_word_length_zh,ngram_surp_zh,zh_word_index
249,249,11.300351591512,CC,2,8.5971207,6
250,250,11.4721846033347,NN,2,9.8849541,1
251,251,3.9353155417727903,DEG,1,4.2793931,4
252,252,10.6617596693198,LC,1,5.4931998,1
253,253,15.0955715387635,NN,2,10.8940961,4
254,254,12.1742502728695,CD,2,12.574142,7
255,255,15.0955715387635,NN,2,9.1477113,7
256,256,6.51320196568733,P,1,8.54262,3
257,257,11.4721846033347,NN,2,9.3059809,2
258,258,15.2216138644913,VV,2,17.97455,2
259,259,22.9189190326154,CC,2,15.41076,16
260,260,9.08171248557967,CD,1,13.4594976,6
261,261,10.5234689355324,AD,1,11.2483246,3
262,262,11.4721846033347,NN,2,9.8849541,1
263,263,9.23190599530059,VV,2,9.7374655,6
264,264,10.4897676833545,CS,2,10.8545615,11
265,265,15.5231651397704,VV,1,17.475803,5
266,266,10.6628396501275,AD,1,10.4026962,2
267,267,7.40823627459694,VE,1,8.0838971,1
268,268,24.6717315180432,VV,2,12.9543762,7
269,269,10.3925762486026,P,2,12.8528129,2
270,270,14.0837823841052,NN,2,13.121543,5
271,271,11.4721846033347,NN,2,9.3059809,5
272,272,15.0955715387635,NN,2,17.5634747,3
273,273,18.2124630356125,AD,2,16.207784,4
274,274,7.40823627459694,VE,1,3.558247,1
275,275,11.4721846033347,NN,2,9.3059809,4
276,276,17.0709236050567,NN,2,19.598057,8
277,277,15.0955715387635,NN,2,17.1960761,7
278,278,12.2649931847777,NN,2,14.247125,1
279,279,9.08171248557967,CD,1,12.8962816,17
280,280,18.0780328835111,NN,2,17.8695199,6
281,281,12.3356563440912,VV,1,17.01023,2
282,282,8.30053886491148,AD,1,5.8983836,19
283,283,8.84868469560169,AD,1,9.635947,12
284,284,16.8618986125621,VV,2,20.7240863,13
285,285,6.51320196568733,P,1,10.0284189,3
286,286,23.9399430647469,NN,2,11.386384,15
287,287,12.4409818540729,AD,1,14.48,13
288,288,9.23920792529292,AD,1,12.7737443,1
289,289,6.75356366123813,CC,1,7.272059,3
290,290,8.67569683615887,PN,1,17.605538,25
291,291,8.03241127072237,VC,1,5.66169,1
292,292,34.6447113041096,VV,2,11.6887594,2
293,293,16.7104963753055,NN,2,19.910305,1
294,294,8.30053886491148,AD,1,10.1651591,5
295,295,8.30852029261678,VV,1,11.5653239,1
296,296,11.0028350708453,NT,2,11.0171323,5
297,297,11.0729163114602,P,1,13.832761,1
298,298,3.9353155417727903,DEG,1,3.42424,9
299,299,3.9353155417727903,DEG,1,3.6316421,8
300,300,6.9939943419764,CD,1,13.0956335,1
301,301,7.40823627459694,VE,1,9.8207579,2
302,302,15.0955715387635,NN,2,10.3581757,1
303,303,15.0955715387635,NN,2,10.3581757,1
304,304,3.9353155417727903,DEG,1,2.18679155,1
305,305,3.9353155417727903,DEG,1,5.4850962,4
306,306,10.6697846675185,CC,2,6.946232,5
307,307,3.9353155417727903,DEG,1,4.0972844,3
308,308,12.6828320848008,AD,1,14.2285372,3
309,309,13.549155243546,PN,2,17.936113,5
310,310,15.0211923476285,IJ,1,15.4569168,7
311,311,7.40823627459694,VE,1,3.558247,1
312,312,10.9492421292194,AD,1,12.8520525,16
313,313,10.4080726839513,AD,2,14.0451728,2
314,314,22.4422813380942,NR,2,19.10936,1
315,315,34.6447113041096,NR,4,12.0873961,5
316,316,10.7071969438395,VA,1,15.1594112,6
317,317,11.1141931609912,JJ,1,10.880597,5
318,318,6.43900552066259,VC,1,9.4124059,7
319,319,18.6950669475237,NN,3,19.611032,10
320,320,3.9353155417727903,DEG,1,5.4850962,13
321,321,11.9624804954081,AD,2,12.961021,2
322,322,21.0347246244059,NN,2,25.2967937,3
323,323,9.70013729650634,AD,1,10.162303,2
324,324,17.7531530396042,CD,3,18.022883,3
325,325,18.0467315222645,CD,3,27.463991,7
326,326,6.9939943419764,CD,1,12.899071,11
327,327,7.40823627459694,VE,1,7.7011498,4
328,328,15.3205131740488,NN,1,16.760117,8
329,329,15.3387386462988,VV,2,8.0919298,3
330,330,34.6447113041096,VV,2,27.671977,5
331,331,6.51320196568733,P,1,9.430778,6
332,332,18.8121179271497,NN,2,20.932761,8
333,333,22.9189190326154,CC,2,14.5811396,8
334,334,14.8048140083515,AD,2,16.9067391,6
335,335,7.40823627459694,VE,1,8.824684,2
336,336,6.43900552066259,VC,1,4.6872714,1
337,337,12.8395342443789,AD,2,15.5348918,12
338,338,12.6828320848008,AD,1,11.4418973,8
339,339,17.2543072034817,NN,2,16.5280825,2
340,340,9.70013729650634,AD,1,12.446949,8
341,341,14.1147689533608,NN,2,13.1815784,4
342,342,16.4727624551857,VV,1,22.3011182,14
343,343,3.9353155417727903,DEG,1,3.9343109,3
344,344,34.6447113041096,AD,2,11.2737729,6
345,345,9.55418322723403,CD,1,12.9770879,7
346,346,8.2849017013646,PN,1,14.368263,6
347,347,11.1082579889431,NN,1,7.8712395,26
348,348,7.40823627459694,VE,1,9.4003649,1
349,349,13.1865084774483,IJ,1,28.27987,4
350,350,6.9939943419764,CD,1,12.0892793,6
351,351,10.6802129329085,VV,1,10.1106808,13
352,352,19.3395045451008,NR,3,18.3726565,3
353,353,9.23920792529292,AD,1,10.839239,2
354,354,11.6110360903998,VV,1,15.2748416,5
355,355,11.4721846033347,NN,2,9.3059809,2
356,356,16.0467933357155,VA,2,20.955008,6
357,357,10.494014106845,CD,1,11.5048359,7
358,358,16.8507714899,AD,2,13.7855252,16
359,359,22.9189190326154,CC,2,15.41076,24
360,360,15.0159222619733,VV,2,18.3428246,5
361,361,3.9353155417727903,DEG,1,0.024575318,17
362,362,3.9353155417727903,DEG,1,5.0084368,1
363,363,9.94779316384952,NN,2,13.0150861,7
364,364,7.73258856617042,NN,1,31.051374,4
365,365,6.9939943419764,CD,1,13.0753096,0
366,366,10.7071969438395,VA,1,13.8598537,4
367,367,7.66017748945888,AD,1,9.5543947,7
368,368,9.10457690830496,AD,1,6.566678,6
369,369,11.6110360903998,VV,1,13.9490166,6
370,370,3.9353155417727903,DEG,1,4.525612,4
371,371,10.3669224104711,VV,2,12.4146376,4
372,372,8.92347753506678,AD,1,11.045753,3
373,373,9.20076377903289,P,1,13.761781,3
374,374,6.9939943419764,CD,1,11.8651678,15
375,375,9.55418322723403,CD,1,14.1358657,8
376,376,10.832761451432,VV,2,11.7595833,5
377,377,9.23190599530059,VV,2,4.4229094,6
378,378,10.0426620413562,PN,1,15.1163,2
379,379,15.2362841163784,CD,2,13.2880436,7
380,380,3.9353155417727903,DEG,1,1.6744431,3
381,381,14.6765817295637,VA,2,15.647474,13
382,382,18.1912798936797,VV,1,19.677096,4
383,383,13.7684214452077,AD,2,17.510561,2
384,384,8.84868469560169,AD,1,9.9259075,2
385,385,12.0116313813568,VV,1,17.5272942,0
386,386,25.2959831498784,VV,2,20.3551224,5
387,387,11.4987468277344,AD,1,17.483176,7
388,388,6.57820721768322,SP,1,7.9950156,4
389,389,9.23190599530059,VV,2,12.0622212,7
390,390,14.8967822344262,VV,2,14.923161,4
391,391,18.4234451698656,AD,2,15.6012905,15
392,392,9.23920792529292,AD,1,14.552976,1
393,393,14.5961326362014,VV,2,16.7409254,6
394,394,14.7460228328691,VV,1,17.621178,5
395,395,10.1810839748814,VV,1,10.8862068,3
396,396,10.6617596693198,LC,1,10.5199105,5
397,397,25.8309301128925,VV,2,16.0102431,7
398,398,11.4721846033347,NN,2,9.3059809,2
399,399,10.5396593098458,VV,1,13.4677964,15
400,400,3.9353155417727903,DEG,1,6.5076512,3
401,401,11.3446632329382,AD,1,11.212833,6
402,402,6.43900552066259,VC,1,6.8883209,1
403,403,14.8967822344262,VV,2,14.3541197,2
404,404,3.9353155417727903,DEG,1,4.0156394,4
405,405,6.43900552066259,VC,1,6.8660639,4
406,406,10.6617596693198,LC,1,15.3825677,1
407,407,9.23190599530059,VV,2,8.8707911,4
408,408,14.6765817295637,VA,2,15.261051,8
409,409,13.2083672768874,AD,2,16.928037,1
410,410,6.9939943419764,CD,1,13.0753096,0
411,411,8.2849017013646,PN,1,16.790692,5
412,412,13.2083672768874,AD,2,17.297808,7
413,413,16.8262913990047,NN,2,20.1318423,2
414,414,14.6765817295637,VA,2,15.392888,4
415,415,13.502932815524,VV,2,7.507484,11
416,416,34.6447113041096,CD,3,29.060782,4
417,417,10.5087098611423,PN,2,10.6926833,6
418,418,12.7679864125737,AD,2,11.2387096,4
419,419,8.8790635948591,VV,1,11.6366752,6
420,420,9.22727524446723,NN,1,9.3022228,5
421,421,9.25303225835442,AD,2,11.706999,4
422,422,10.6697846675185,CC,2,5.2670921,8
423,423,34.6447113041096,AD,2,27.746713,5
424,424,12.1107404923812,VV,1,13.1651395,4
425,425,15.5096508757291,AD,1,16.841152,2
426,426,3.9353155417727903,DEG,1,6.5553813,4
427,427,6.51320196568733,P,1,8.3991819,3
428,428,12.3552532493785,AD,2,10.379311,10
429,429,14.2859849934192,VA,2,12.2883884,16
430,430,8.2849017013646,PN,1,7.5502197,5
431,431,3.9353155417727903,DEG,1,3.4158862,6
432,432,12.0905147725821,AD,2,9.862419,8
433,433,10.9492421292194,AD,1,26.352766,9
434,434,25.8965184545201,VV,2,22.0848772,6
435,435,9.05004443079189,NN,2,14.5006556,13
436,436,22.1968531991554,NR,2,16.776292,2
437,437,15.359063003472,VV,1,16.177821,2
438,438,10.2336883869174,AD,1,13.626214,2
439,439,6.9939943419764,CD,1,13.395489,4
440,440,12.7001504323763,P,2,17.963088,9
441,441,17.2410085319158,IJ,1,16.306554,2
442,442,11.4776589013647,PN,2,14.957516,7
443,443,14.6681136196305,NN,2,17.6000022,5
444,444,8.84868469560169,AD,1,10.2228696,5
445,445,8.65846418810652,AD,1,5.0843515,9
446,446,12.2345143708648,VV,2,12.995595,15
447,447,12.9805001546403,VV,1,29.1706462,18
448,448,7.40823627459694,VE,1,8.122111,5
449,449,16.4390993955288,VA,2,16.370482,5
450,450,8.92347753506678,AD,1,10.9302181,5
451,451,8.8790635948591,VV,1,12.7642014,6
452,452,19.5078803580067,VV,2,19.1860691,14
453,453,7.40823627459694,VE,1,9.5981525,3
454,454,8.2849017013646,PN,1,13.747793,5
455,455,7.40823627459694,VE,1,7.4803964,9
456,456,12.6376638420142,IJ,1,18.3850104,6
457,457,3.9353155417727903,DEG,1,2.5492636,5
458,458,16.7434908452832,PN,2,21.8011749,3
459,459,21.4544236255291,NN,2,9.0755394,5
460,460,10.6628396501275,AD,1,12.834864,2
461,461,6.43900552066259,VC,1,7.434246,4
462,462,8.8790635948591,VV,1,14.4282914,1
463,463,10.3669224104711,VV,2,11.7562,8
464,464,11.4987468277344,AD,1,12.92752,5
465,465,11.3311069203158,AD,2,15.069216,4
466,466,9.95740514797664,VA,1,13.07229,7
467,467,10.763581842829,NN,2,4.9150766,6
468,468,13.2188105906147,NT,2,15.4373606,6
469,469,16.6426709695326,VV,2,19.2757625,7
470,470,6.75356366123813,CC,1,6.1300542,4
471,471,23.196078736379,NN,2,20.035422,5
472,472,7.40823627459694,VE,1,9.5268496,2
473,473,7.40823627459694,VE,1,9.4101898,6
474,474,6.75356366123813,CC,1,5.072614,10
475,475,15.5617748555182,NN,2,14.7616735,4
476,476,12.8963882207366,NN,2,14.993835,3
477,477,23.9990528717008,ETC,2,13.7714702,23
478,478,10.9552503982915,AD,2,14.224911,6
479,479,13.8076208478473,NN,2,16.5735786,7
480,480,11.300351591512,CC,2,9.576939,15
481,481,16.9817161675826,NN,1,15.9094,11
482,482,6.9939943419764,CD,1,12.4425488,7
483,483,7.66017748945888,AD,1,11.0020289,2
484,484,10.2336883869174,AD,1,9.9347096,8
485,485,21.9571169145334,NN,2,19.7527581,3
486,486,17.3300926584479,VV,2,17.650972,4
487,487,15.4625206588513,NN,2,18.391858,3
488,488,6.51320196568733,P,1,12.5478379,4
489,489,10.8097233966347,VV,1,7.593971,2
490,490,17.3300926584479,VV,2,17.650972,10
491,491,11.4721846033347,NN,2,9.3059809,2
492,492,17.0709236050567,NN,2,20.2714673,1
493,493,15.9019084736387,NN,3,18.4234577,6
494,494,18.1766123317691,NR,2,19.3505,2
495,495,25.01535468403,NR,2,28.932412,5
496,496,16.4727624551857,VV,1,21.027619,4
497,497,18.6950669475237,NN,3,14.0256242,9
498,498,6.43900552066259,VC,1,9.1206605,1
499,499,25.01535468403,NR,2,29.060782,3
500,500,6.9939943419764,CD,1,12.8641925,4
501,501,9.49031623060193,CD,1,8.7500832,12
502,502,3.9353155417727903,DEG,1,2.00648566,6
503,503,9.23920792529292,AD,1,12.0448342,10
504,504,3.9353155417727903,DEG,1,4.473577,8
505,505,23.9990528717008,ETC,2,13.819905,10
506,506,9.49031623060193,CD,1,12.099563,3
507,507,13.1195652259672,VV,1,12.8117781,7
508,508,9.23920792529292,AD,1,12.5040207,4
509,509,7.73258856617042,NN,1,11.93452,3
510,510,8.65846418810652,AD,1,5.532379,11
511,511,3.9353155417727903,DEG,1,3.676433,3
512,512,23.8405802829262,CD,3,13.2069148,2
513,513,6.57820721768322,SP,1,10.5773685,4
514,514,16.4727624551857,VV,1,20.2920532,4
515,515,11.2800995734783,CD,2,-3.3,3
516,516,6.9939943419764,CD,1,13.0753096,0
517,517,11.0281787253802,VV,1,12.2846904,8
518,518,16.7448528769089,VA,2,19.017683,7
519,519,19.014046013792,NN,2,17.646574,9
520,520,3.9353155417727903,DEG,1,4.8375422,6
521,521,18.6793779321065,AD,3,15.783185,6
522,522,8.2849017013646,PN,1,9.8528208,4
523,523,9.79077203028421,AD,2,13.0957086,2
524,524,16.8867484143697,NN,1,18.216803,2
525,525,8.2849017013646,PN,1,8.7767755,3
526,526,8.65146886850898,VV,1,14.5870673,4
527,527,12.0018625964356,VV,2,8.640073,14
528,528,8.2849017013646,PN,1,11.2734766,7
529,529,10.0426620413562,PN,1,15.068163,2
530,530,9.88839784073311,VV,1,14.3464484,4
531,531,7.66017748945888,AD,1,11.4591893,3
532,532,22.6436550294747,VV,2,21.196589,4
533,533,8.96811711566611,CD,1,14.0177915,2
534,534,6.9939943419764,CD,1,10.0928789,6
535,535,14.8072327355462,NN,2,17.086825,9
536,536,10.3669224104711,VV,2,9.8171692,4
537,537,11.7112009123049,VA,2,15.9254316,3
538,538,10.9682690807973,AD,2,8.0330875,5
539,539,15.966946936753,NN,1,11.666824,3
540,540,13.8158418915693,VV,2,12.5431278,7
541,541,10.980714185445,NN,2,15.6965139,15
542,542,34.6447113041096,VC,2,29.178777,7
543,543,16.0883324847527,NN,2,10.6691441,2
544,544,7.40823627459694,VE,1,8.867947,1
545,545,3.9353155417727903,DEG,1,5.6642997,2
546,546,13.7814082483603,VV,2,14.4888232,13
547,547,15.9612848650788,VA,2,18.898605,1
548,548,20.0096734329263,OD,2,13.4742971,2
549,549,6.75356366123813,CC,1,6.5532124,14
550,550,11.0281787253802,VV,1,11.5562587,2
551,551,11.159704077345,VV,1,11.8452256,8
552,552,13.604878572036,NN,2,14.622838,1
553,553,17.9024545067208,NN,2,43.28091,14
554,554,11.4721846033347,NN,2,12.432282,4
555,555,11.3447794585897,CD,1,11.7172227,4
556,556,3.9353155417727903,DEG,1,3.1167565,12
557,557,15.9148217530165,NN,2,17.2864647,2
558,558,3.9353155417727903,DEG,1,2.7078514,5
559,559,11.3316377137849,NN,2,3.6897403,3
560,560,9.55418322723403,CD,1,13.699136,13
561,561,3.9353155417727903,DEG,1,2.64390254,6
562,562,16.9817161675826,NN,1,15.9094,6
563,563,16.7104963753055,NN,2,18.2814612,20
564,564,18.1408545167096,NN,2,16.868329,5
565,565,10.9682690807973,AD,2,8.2181285,6
566,566,18.0081008432521,NN,2,20.89669,5
567,567,9.23190599530059,VV,2,11.473478,2
568,568,11.4771873428784,NN,1,17.3567906,3
569,569,3.9353155417727903,DEG,1,4.255558,6
570,570,11.5842127679019,P,1,11.6596168,2
571,571,6.43900552066259,VC,1,7.755593,1
572,572,13.6102508352262,VV,2,14.3728823,9
573,573,3.9353155417727903,DEG,1,5.276468,1
574,574,10.763581842829,NN,2,14.4876383,8
575,575,17.9548224995807,NN,2,17.1257708,2
576,576,12.281468165218,NN,2,8.6638183,11
577,577,19.7657982516276,VV,2,13.35133,6
578,578,9.23920792529292,AD,1,13.751915,1
579,579,17.2543072034817,NN,2,13.6954405,5
580,580,15.7625548786423,CD,2,13.483128,15
581,581,9.23920792529292,AD,1,9.353769,2
582,582,16.0449110316186,AD,2,15.790792,16
583,583,19.5498501165167,NN,2,20.8831139,4
584,584,9.23190599530059,VV,2,12.4344443,0
585,585,11.173318885978,CD,1,13.4341,6
586,586,8.95862605289983,VV,1,15.490264,4
587,587,10.5465772704231,AD,2,9.041803,7
588,588,10.058564730256,CC,1,7.7530138,3
589,589,11.3316377137849,NN,2,8.500517,1
590,590,16.0788505819438,CD,2,4.9932077,2
591,591,6.43900552066259,VC,1,7.5483435,2
592,592,3.9353155417727903,DEG,1,5.7038532,3
593,593,3.9353155417727903,DEG,1,4.473577,7
594,594,8.8790635948591,VV,1,13.5216768,8
595,595,13.2827937597966,VV,2,14.894203,2
596,596,7.66017748945888,AD,1,6.2053554,4
597,597,13.0654225315012,VV,1,12.8906543,3
598,598,10.763581842829,NN,2,15.811507,3
599,599,13.1195652259672,VV,1,13.621226,3
600,600,12.5451227067349,LC,2,7.9045219,4
601,601,9.23190599530059,VV,2,9.4955667,4
602,602,11.9624804954081,AD,2,12.5985329,3
603,603,18.0590298657613,VV,1,18.155583,2
604,604,21.1859202285015,LC,2,13.992004,19
605,605,15.5548806883413,NT,2,14.6624206,7
606,606,7.73258856617042,NN,1,16.8333072,3
607,607,10.6941911812874,NN,2,15.551218,9
608,608,3.9353155417727903,DEG,1,5.1406126,5
609,609,15.5130753615083,NN,2,13.6395388,2
610,610,6.57820721768322,SP,1,12.0913369,6
611,611,8.0636584893423,VA,1,10.6696769,7
612,612,10.6186492327282,AD,1,29.823656,9
613,613,18.6950669475237,NN,3,18.9740942,11
614,614,9.23190599530059,VV,2,11.3593803,4
615,615,10.6628396501275,AD,1,12.831523,2
616,616,11.4610018764672,AD,1,11.615218,6
617,617,3.9353155417727903,DEG,1,3.676433,3
618,618,11.6110360903998,VV,1,14.361479,4
619,619,6.9939943419764,CD,1,13.7380187,2
620,620,8.92347753506678,AD,1,28.840432,18
621,621,3.9353155417727903,DEG,1,4.3411162,7
622,622,17.1873544744303,VA,2,19.632711,10
623,623,6.75356366123813,CC,1,5.2514584,3
624,624,16.9817161675826,NN,1,18.7317758,4
625,625,11.0729163114602,P,1,8.281685,8
626,626,6.9939943419764,CD,1,13.0753096,0
627,627,18.2544751598763,IJ,1,21.5111474,10
628,628,16.4727624551857,VV,1,16.6065959,2
629,629,10.7508998659092,CD,1,11.477836,3
630,630,20.5058795601923,NN,2,20.1619054,6
631,631,11.0281787253802,VV,1,12.2846904,2
632,632,34.6447113041096,CD,13,7.9620242,3
633,633,3.9353155417727903,DEG,1,4.3411162,11
634,634,6.75356366123813,CC,1,3.0979192,10
635,635,3.9353155417727903,DEG,1,5.2091228,1
636,636,9.08171248557967,CD,1,14.671246,1
637,637,11.1141931609912,JJ,1,12.2180532,2
638,638,10.4080726839513,AD,2,13.0675861,5
639,639,15.0955715387635,NN,2,18.367469,6
640,640,17.1329895302753,NN,2,18.278308,2
641,641,6.9939943419764,CD,1,9.6922923,4
642,642,25.01535468403,NR,2,29.812026,8
643,643,10.6941911812874,NN,2,10.421978,15
644,644,9.23190599530059,VV,2,10.2468104,9
645,645,13.4163587940116,VV,1,15.075647,7
646,646,3.9353155417727903,DEG,1,4.8428626,2
647,647,10.3669224104711,VV,2,11.6659046,6
648,648,16.9817161675826,NN,1,29.773684,16
649,649,11.4721846033347,NN,2,15.323579,2
650,650,11.4721846033347,NN,2,9.8849541,1
651,651,16.7448528769089,VA,2,20.638334,16
652,652,24.6209569508101,NN,2,20.321334,9
653,653,3.9353155417727903,DEG,1,4.556034,2
654,654,8.84868469560169,AD,1,12.683759,10
655,655,16.3625142367112,NN,2,11.572544,1
656,656,15.9112324999771,NT,2,16.0181267,7
657,657,6.9939943419764,CD,1,12.68365,5
658,658,11.8211234571825,AD,2,13.2892395,6
659,659,11.4776589013647,PN,2,15.4439467,3
660,660,16.3625142367112,NN,2,10.6942017,2
661,661,12.3552532493785,AD,2,10.7354209,6
662,662,6.75356366123813,CC,1,2.8309176,8
663,663,11.4672697144892,NN,1,16.163416,2
664,664,6.9939943419764,CD,1,9.956342,1
665,665,7.66017748945888,AD,1,9.4262357,4
666,666,11.159704077345,VV,1,11.2086624,4
667,667,23.2604671818665,NN,3,17.501914,2
668,668,11.2559760882315,AD,2,16.0667497,1
669,669,12.6207062565816,CD,2,12.5667194,4
670,670,3.9353155417727903,DEG,1,4.4612395,2
671,671,10.5234689355324,AD,1,13.9348758,1
672,672,10.3714826977873,AD,2,8.1390653,11
673,673,11.0102553979055,VE,1,15.170525,0
674,674,11.0102553979055,VE,1,13.7677253,1
675,675,16.6748189388144,NN,2,19.4411739,8
676,676,3.9353155417727903,DEG,1,3.1879461,1
677,677,18.6950669475237,NN,3,14.0256242,2
678,678,9.23920792529292,AD,1,20.34575,3
679,679,9.23190599530059,VV,2,11.9968005,2
680,680,9.23920792529292,AD,1,10.839239,2
681,681,6.75356366123813,CC,1,8.2663277,4
682,682,11.0281787253802,VV,1,12.2846904,2
683,683,10.2989227538311,PN,2,17.6880167,1
684,684,9.20076377903289,P,1,7.366837,1
685,685,9.70013729650634,AD,1,12.1035918,15
686,686,10.9682690807973,AD,2,8.5312741,4
687,687,12.2268271206255,VV,2,17.0548004,3
688,688,6.43900552066259,VC,1,5.4184109,1
689,689,6.43900552066259,VC,1,7.1775366,1
690,690,3.9353155417727903,DEG,1,4.070236,5
691,691,8.2849017013646,PN,1,11.1591554,2
692,692,10.8188455994756,PN,1,16.309308,1
693,693,11.4721846033347,NN,2,15.323579,5
694,694,3.9353155417727903,DEG,1,6.74649,6
695,695,6.9939943419764,CD,1,13.0753096,0
696,696,10.6628396501275,AD,1,12.67027,1
697,697,16.8117965729306,AD,2,20.2209972,8
698,698,6.75356366123813,CC,1,5.410026,6
699,699,16.3243778878563,AD,1,16.76816,4
700,700,14.5093577262554,VV,1,16.46241,2
701,701,6.9939943419764,CD,1,11.9342815,10
702,702,11.8211234571825,AD,2,13.783032,3
703,703,13.1195652259672,VV,1,13.1693846,15
704,704,3.9353155417727903,DEG,1,4.1679581,13
705,705,34.6447113041096,AD,2,22.179408,3
706,706,3.9353155417727903,DEG,1,4.3328778,5
707,707,12.1107404923812,VV,1,12.868654,12
708,708,6.43900552066259,VC,1,7.1271316,1
709,709,10.8947766294485,AD,2,10.2886352,2
710,710,16.9817161675826,NN,1,19.613424,5
711,711,12.6376638420142,IJ,1,16.774023,6
712,712,11.0221738105811,AD,2,10.9318219,11
713,713,14.8796648282926,NN,2,17.0000757,3
714,714,8.2849017013646,PN,1,6.6696473,3
715,715,9.20076377903289,P,1,9.1261474,3
716,716,15.5617748555182,NN,2,13.6966806,1
717,717,25.2163511314052,NN,2,22.8005338,5
718,718,8.2849017013646,PN,1,14.368263,6
719,719,13.1195652259672,VV,1,23.3672418,7
720,720,11.4721846033347,NN,2,9.3059809,3
721,721,15.7399620362024,NN,2,2.4504761,9
722,722,16.7416355992854,VV,2,20.038442,11
723,723,10.832761451432,VV,2,12.1374509,3
724,724,3.9353155417727903,DEG,1,3.7604947,6
725,725,15.1216816054108,NN,2,16.357081,3
726,726,12.8531668275919,NN,2,14.0645074,10
727,727,19.1728773511971,NN,2,19.4696591,2
728,728,12.0538766703891,VA,2,20.5888602,5
729,729,12.8655654730644,NN,2,15.7708091,7
730,730,15.4625206588513,NN,2,17.3101474,3
731,731,3.9353155417727903,DEG,1,5.0160473,3
732,732,9.23190599530059,VV,2,10.6871828,7
733,733,8.41263897970231,CD,1,18.8000122,7
734,734,19.5498501165167,NN,2,11.924326,21
735,735,7.66017748945888,AD,1,10.05832,3
736,736,15.5617748555182,NN,2,12.0683349,4
737,737,12.3552532493785,AD,2,10.7901284,7
738,738,15.0955715387635,NN,2,17.8759684,1
739,739,8.92347753506678,AD,1,12.4848715,2
740,740,19.206179326348,NN,2,16.6446852,10
741,741,9.46133693161873,PN,2,11.7608087,5
742,742,13.1195652259672,VV,1,11.93023,3
743,743,14.1521079776041,VV,1,17.5271946,4
744,744,6.43900552066259,VC,1,8.3025939,1
745,745,9.25303225835442,AD,2,12.1870918,3
746,746,18.2124630356125,AD,2,13.2973749,10
747,747,13.7839448407061,AD,2,12.3364205,21
748,748,15.4621811612521,NN,1,25.065482,6
749,749,22.2020269362437,NN,2,10.3356272,2
750,750,12.8531668275919,NN,2,8.3921766,9
751,751,9.34595981191304,PN,1,12.7508695,8
752,752,6.9939943419764,CD,1,12.7586684,2
753,753,16.4845296526014,VV,2,17.60934,4
754,754,16.1234674418209,CD,2,27.345331,6
755,755,3.9353155417727903,DEG,1,4.2016763,3
756,756,12.9447851911169,AD,1,15.913857,10
757,757,7.4262378533069,PN,1,11.0942187,4
758,758,7.66017748945888,AD,1,10.1601719,4
759,759,6.43900552066259,VC,1,7.1271316,1
760,760,8.92347753506678,AD,1,4.0119371,4
761,761,7.40823627459694,VE,1,7.2309498,10
762,762,15.7399620362024,NN,2,7.563542,3
763,763,9.90742841964741,CC,1,8.5593886,8
764,764,3.9353155417727903,DEG,1,6.9966994,6
765,765,9.70013729650634,AD,1,14.0684166,1
766,766,14.2628103681408,NN,2,16.4561252,7
767,767,8.30053886491148,AD,1,8.7559869,8
768,768,8.45004673395084,P,1,7.7584471,15
769,769,3.9353155417727903,DEG,1,4.2016763,5
770,770,7.40823627459694,VE,1,7.204907,4
771,771,3.9353155417727903,DEG,1,6.5553813,12
772,772,16.0106979547383,VV,1,17.2212397,2
773,773,8.2849017013646,PN,1,7.7854418,3
774,774,17.1873544744303,VA,2,22.107946,1
775,775,11.1564699272324,VA,2,17.540568,1
776,776,9.98809948585358,CD,1,20.325104,1
777,777,17.3979335997397,AD,2,14.758,6
778,778,13.5951618407738,VV,2,17.2000391,5
779,779,11.1082579889431,NN,1,13.948789,5
780,780,11.9624804954081,AD,2,13.86716,2
781,781,13.1865084774483,IJ,1,18.108468,6
782,782,17.2410085319158,IJ,1,19.77394,1
783,783,22.7613043177211,NT,2,18.4759282,2
784,784,8.95862605289983,VV,1,14.1244845,1
785,785,7.73258856617042,NN,1,28.933638,5
786,786,34.6447113041096,VV,2,10.358988,14
787,787,10.6628396501275,AD,1,10.764495,3
788,788,23.8405802829262,CD,3,11.792273,7
789,789,8.92347753506678,AD,1,6.6866303,11
790,790,10.3181446660031,SB,1,8.493821,7
791,791,10.3181446660031,SB,1,8.493821,3
792,792,12.5087772405862,AD,3,18.849271,6
793,793,13.4644433582168,AD,2,12.873261,9
794,794,7.66017748945888,AD,1,10.1323614,2
795,795,10.7341531090291,VV,2,5.9939754,5
796,796,19.0748853567545,VV,2,18.4666571,2
797,797,13.708818971267,VV,1,18.2087057,1
798,798,12.9307656243079,VV,2,15.45922,2
799,799,10.2989227538311,PN,2,18.600934,3
800,800,13.8076208478473,NN,2,17.3279725,5
801,801,11.159704077345,VV,1,11.2086624,3
802,802,3.9353155417727903,DEG,1,4.0064871,2
803,803,8.2849017013646,PN,1,14.368263,6
804,804,8.30053886491148,AD,1,10.279703,5
805,805,8.30852029261678,VV,1,11.8897793,3
806,806,8.84868469560169,AD,1,11.9919771,8
807,807,15.3099164666609,VV,2,20.6889007,2
808,808,18.3589117630247,NN,2,14.5716196,2
809,809,14.0948646053379,P,1,11.9553777,16
810,810,8.84868469560169,AD,1,11.9919771,7
811,811,16.0965930676596,PN,2,19.9583416,4
812,812,8.84868469560169,AD,1,11.9919771,3
